Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,"('Standard', 'Gls')","('Standard', 'Sh')","('Standard', 'SoT')","('Standard', 'SoT%')","('Standard', 'G/Sh')","('Standard', 'G/SoT')","('Standard', 'Dist')","('Standard', 'FK')","('Standard', 'PK')","('Standard', 'PKatt')","('Expected', 'xG')","('Expected', 'npxG')","('Expected', 'npxG/Sh')","('Expected', 'G-xG')","('Expected', 'np:G-xG')","('Unnamed: 24_level_0', 'Match Report')","('Performance', 'SoTA')","('Performance', 'GA')","('Performance', 'Saves')","('Performance', 'Save%')","('Performance', 'CS')","('Performance', 'PSxG')","('Performance', 'PSxG+/-')","('Penalty Kicks', 'PKatt')","('Penalty Kicks', 'PKA')","('Penalty Kicks', 'PKsv')","('Penalty Kicks', 'PKm')","('Launched', 'Cmp')","('Launched', 'Att')","('Launched', 'Cmp%')","('Passes', 'Att (GK)')","('Passes', 'Thr')","('Passes', 'Launch%')","('Passes', 'AvgLen')","('Goal Kicks', 'Att')","('Goal Kicks', 'Launch%')","('Goal Kicks', 'AvgLen')","('Crosses', 'Opp')","('Crosses', 'Stp')","('Crosses', 'Stp%')","('Sweeper', '#OPA')","('Sweeper', 'AvgDist')","('Unnamed: 35_level_0', 'Match Report')","('Total', 'Cmp')","('Total', 'Att')","('Total', 'Cmp%')","('Total', 'TotDist')","('Total', 'PrgDist')","('Short', 'Cmp')","('Short', 'Att')","('Short', 'Cmp%')","('Medium', 'Cmp')","('Medium', 'Att')","('Medium', 'Cmp%')","('Long', 'Cmp')","('Long', 'Att')","('Long', 'Cmp%')","('Unnamed: 23_level_0', 'Ast')","('Unnamed: 24_level_0', 'xAG')","('Unnamed: 25_level_0', 'xA')","('Unnamed: 26_level_0', 'KP')","('Unnamed: 27_level_0', '1/3')","('Unnamed: 28_level_0', 'PPA')","('Unnamed: 29_level_0', 'CrsPA')","('Unnamed: 30_level_0', 'PrgP')","('Unnamed: 31_level_0', 'Match Report')","('SCA Types', 'SCA')","('SCA Types', 'PassLive')","('SCA Types', 'PassDead')","('SCA Types', 'TO')","('SCA Types', 'Sh')","('SCA Types', 'Fld')","('SCA Types', 'Def')","('GCA Types', 'GCA')","('GCA Types', 'PassLive')","('GCA Types', 'PassDead')","('GCA Types', 'TO')","('GCA Types', 'Sh')","('GCA Types', 'Fld')","('GCA Types', 'Def')","('Unnamed: 23_level_0', 'Match Report')","('Tackles', 'Tkl')","('Tackles', 'TklW')","('Tackles', 'Def 3rd')","('Tackles', 'Mid 3rd')","('Tackles', 'Att 3rd')","('Challenges', 'Tkl')","('Challenges', 'Att')","('Challenges', 'Tkl%')","('Challenges', 'Lost')","('Blocks', 'Blocks')","('Blocks', 'Sh')","('Blocks', 'Pass')","('Unnamed: 21_level_0', 'Int')","('Unnamed: 22_level_0', 'Tkl+Int')","('Unnamed: 23_level_0', 'Clr')","('Unnamed: 24_level_0', 'Err')","('Unnamed: 25_level_0', 'Match Report')","('For Arsenal', 'Poss')","('Touches', 'Touches')","('Touches', 'Def Pen')","('Touches', 'Def 3rd')","('Touches', 'Mid 3rd')","('Touches', 'Att 3rd')","('Touches', 'Att Pen')","('Touches', 'Live')","('Take-Ons', 'Att')","('Take-Ons', 'Succ')","('Take-Ons', 'Succ%')","('Take-Ons', 'Tkld')","('Take-Ons', 'Tkld%')","('Carries', 'Carries')","('Carries', 'TotDist')","('Carries', 'PrgDist')","('Carries', 'PrgC')","('Carries', '1/3')","('Carries', 'CPA')","('Carries', 'Mis')","('Carries', 'Dis')","('Receiving', 'Rec')","('Receiving', 'PrgR')","('Unnamed: 32_level_0', 'Match Report')","('Performance', 'CrdY')","('Performance', 'CrdR')","('Performance', '2CrdY')","('Performance', 'Fls')","('Performance', 'Fld')","('Performance', 'Off')","('Performance', 'Crs')","('Performance', 'Int')","('Performance', 'TklW')","('Performance', 'PKwon')","('Performance', 'PKcon')","('Performance', 'OG')","('Performance', 'Recov')","('Aerial Duels', 'Won')","('Aerial Duels', 'Lost')","('Aerial Duels', 'Won%')","('Unnamed: 25_level_0', 'Match Report').1"
2023-08-21,20:00,Matchweek 2,Mon,Away,W,1.0,0.0,Crystal Palace,2.0,1.0,53.0,24189.0,Martin Ødegaard,4-3-3,4-2-3-1,David Coote,Match Report,,1.0,13.0,2.0,15.4,0.0,0.0,16.4,0.0,1.0,1.0,2.0,1.2,0.09,-1.0,-1.2,Match Report,2.0,0.0,2.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,4.0,13.0,30.8,24.0,5.0,41.7,35.4,7.0,42.9,40.9,15.0,1.0,6.7,3.0,21.4,Match Report,436.0,527.0,82.7,7448.0,2162.0,222.0,244.0,91.0,164.0,187.0,87.7,38.0,71.0,53.5,0.0,0.9,0.7,8.0,46.0,13.0,2.0,40.0,Match Report,26.0,17.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Match Report,14.0,7.0,9.0,4.0,1.0,9.0,19.0,47.4,10.0,13.0,7.0,6.0,8.0,22.0,18.0,0.0,Match Report,53.0,627.0,60.0,162.0,267.0,199.0,31.0,626.0,17.0,6.0,35.3,6.0,35.3,395.0,2182.0,1143.0,21.0,12.0,8.0,8.0,8.0,432.0,40.0,Match Report,3.0,1.0,1.0,10.0,13.0,2.0,21.0,8.0,7.0,1.0,0.0,0.0,44.0,13.0,14.0,48.1,Match Report
2023-08-12,12:30,Matchweek 1,Sat,Home,W,2.0,1.0,Nott'ham Forest,0.8,1.2,78.0,59984.0,Martin Ødegaard,4-3-3,3-4-3,Michael Oliver,Match Report,,2.0,15.0,7.0,46.7,0.13,0.29,19.1,0.0,0.0,0.0,0.8,0.8,0.06,1.2,1.2,Match Report,2.0,1.0,1.0,50.0,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,1.0,6.0,16.7,23.0,4.0,21.7,28.7,8.0,12.5,20.6,3.0,1.0,33.3,0.0,3.3,Match Report,716.0,807.0,88.7,11400.0,3204.0,367.0,393.0,93.4,306.0,334.0,91.6,35.0,55.0,63.6,2.0,0.6,0.9,13.0,61.0,13.0,1.0,58.0,Match Report,30.0,28.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Match Report,19.0,15.0,4.0,12.0,3.0,8.0,15.0,53.3,7.0,6.0,1.0,5.0,7.0,26.0,9.0,0.0,Match Report,78.0,902.0,44.0,185.0,485.0,238.0,30.0,902.0,15.0,4.0,26.7,8.0,53.3,706.0,3482.0,1908.0,34.0,24.0,6.0,10.0,9.0,712.0,58.0,Match Report,2.0,0.0,0.0,12.0,12.0,2.0,14.0,7.0,15.0,0.0,0.0,0.0,48.0,12.0,20.0,37.5,Match Report
2023-05-28,16:30,Matchweek 38,Sun,Home,W,5.0,0.0,Wolves,2.8,0.5,51.0,60095.0,Martin Ødegaard,4-3-3,4-3-3,Andre Marriner,Match Report,,5.0,14.0,8.0,57.1,0.36,0.63,13.7,1.0,0.0,0.0,2.8,2.8,0.2,2.2,2.2,Match Report,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,18.2,30.0,2.0,36.7,35.4,5.0,0.0,14.4,13.0,0.0,0.0,0.0,,Match Report,418.0,484.0,86.4,7192.0,2257.0,183.0,198.0,92.4,197.0,213.0,92.5,27.0,52.0,51.9,4.0,2.5,1.9,11.0,36.0,12.0,1.0,45.0,Match Report,25.0,20.0,0.0,2.0,1.0,1.0,1.0,9.0,7.0,0.0,1.0,0.0,0.0,1.0,Match Report,17.0,14.0,4.0,9.0,4.0,8.0,24.0,33.3,16.0,11.0,2.0,9.0,2.0,19.0,15.0,0.0,Match Report,51.0,573.0,53.0,152.0,235.0,191.0,38.0,573.0,17.0,11.0,64.7,4.0,23.5,341.0,1815.0,998.0,20.0,14.0,8.0,10.0,5.0,410.0,44.0,Match Report,0.0,0.0,0.0,8.0,10.0,1.0,14.0,2.0,14.0,0.0,0.0,0.0,40.0,11.0,12.0,47.8,Match Report
2023-05-20,17:30,Matchweek 37,Sat,Away,L,0.0,1.0,Nott'ham Forest,0.6,0.6,81.0,29514.0,Martin Ødegaard,4-3-3,3-4-3,Anthony Taylor,Match Report,,0.0,11.0,3.0,27.3,0.0,0.0,16.4,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6,Match Report,2.0,1.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,9.0,3.8,19.1,2.0,0.0,23.0,4.0,2.0,50.0,0.0,4.7,Match Report,665.0,764.0,87.0,10414.0,2694.0,335.0,359.0,93.3,282.0,312.0,90.4,26.0,46.0,56.5,0.0,0.4,0.9,8.0,69.0,12.0,0.0,72.0,Match Report,15.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,8.0,3.0,1.0,3.0,4.0,4.0,11.0,36.4,7.0,5.0,1.0,4.0,6.0,14.0,14.0,2.0,Match Report,81.0,852.0,40.0,148.0,364.0,343.0,31.0,852.0,15.0,5.0,33.3,7.0,46.7,583.0,3252.0,2012.0,30.0,25.0,5.0,16.0,11.0,656.0,71.0,Match Report,2.0,0.0,0.0,12.0,9.0,1.0,19.0,6.0,3.0,0.0,0.0,0.0,51.0,26.0,9.0,74.3,Match Report
2023-05-14,16:30,Matchweek 36,Sun,Home,L,0.0,3.0,Brighton,0.9,1.7,41.0,60139.0,Martin Ødegaard,4-3-3,4-2-3-1,Andy Madley,Match Report,,0.0,14.0,2.0,14.3,0.0,0.0,16.4,0.0,0.0,0.0,0.9,0.9,0.07,-0.9,-0.9,Match Report,6.0,3.0,3.0,50.0,0.0,1.8,-1.2,0.0,0.0,0.0,0.0,3.0,20.0,15.0,34.0,4.0,47.1,37.8,5.0,80.0,57.6,3.0,1.0,33.3,3.0,16.7,Match Report,292.0,387.0,75.5,4930.0,1704.0,140.0,167.0,83.8,125.0,140.0,89.3,24.0,61.0,39.3,0.0,0.8,0.6,12.0,20.0,5.0,0.0,28.0,Match Report,23.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,20.0,6.0,8.0,9.0,3.0,12.0,25.0,48.0,13.0,12.0,1.0,11.0,7.0,27.0,6.0,1.0,Match Report,41.0,483.0,49.0,181.0,189.0,117.0,23.0,483.0,17.0,8.0,47.1,4.0,23.5,269.0,1281.0,704.0,14.0,8.0,10.0,9.0,11.0,286.0,27.0,Match Report,1.0,0.0,0.0,13.0,16.0,1.0,11.0,7.0,6.0,0.0,0.0,0.0,47.0,7.0,11.0,38.9,Match Report
2023-05-07,16:30,Matchweek 35,Sun,Away,W,2.0,0.0,Newcastle Utd,1.3,1.3,45.0,50267.0,Martin Ødegaard,4-3-3,4-3-3,Chris Kavanagh,Match Report,,1.0,10.0,6.0,60.0,0.1,0.17,16.6,0.0,0.0,0.0,1.3,1.3,0.13,-0.3,-0.3,Match Report,5.0,0.0,5.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,4.0,20.0,20.0,28.0,5.0,50.0,40.7,6.0,100.0,71.3,18.0,4.0,22.2,0.0,6.8,Match Report,291.0,374.0,77.8,4854.0,1993.0,143.0,162.0,88.3,129.0,151.0,85.4,16.0,50.0,32.0,1.0,1.2,0.6,9.0,15.0,8.0,0.0,27.0,Match Report,19.0,15.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,23.0,18.0,12.0,6.0,5.0,10.0,22.0,45.5,12.0,14.0,3.0,11.0,8.0,31.0,24.0,0.0,Match Report,45.0,511.0,78.0,211.0,189.0,119.0,20.0,511.0,16.0,6.0,37.5,7.0,43.8,266.0,1236.0,563.0,16.0,12.0,3.0,20.0,11.0,286.0,26.0,Match Report,1.0,0.0,0.0,12.0,16.0,1.0,5.0,8.0,18.0,0.0,0.0,0.0,52.0,12.0,17.0,41.4,Match Report
2023-05-02,20:00,Matchweek 34,Tue,Home,W,3.0,1.0,Chelsea,1.7,0.8,55.0,60144.0,Martin Ødegaard,4-3-3,4-3-3,Robert Jones,Match Report,,3.0,16.0,9.0,56.3,0.19,0.33,13.0,0.0,0.0,0.0,1.7,1.7,0.11,1.3,1.3,Match Report,4.0,1.0,3.0,75.0,0.0,1.4,0.4,0.0,0.0,0.0,0.0,3.0,14.0,21.4,27.0,5.0,37.0,31.9,5.0,80.0,57.6,6.0,0.0,0.0,0.0,,Match Report,485.0,577.0,84.1,8073.0,2607.0,217.0,239.0,90.8,221.0,239.0,92.5,30.0,61.0,49.2,2.0,1.3,1.5,11.0,41.0,13.0,3.0,55.0,Match Report,26.0,18.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,Match Report,12.0,4.0,2.0,6.0,4.0,4.0,13.0,30.8,9.0,10.0,2.0,8.0,7.0,19.0,12.0,0.0,Match Report,55.0,680.0,63.0,175.0,315.0,191.0,37.0,680.0,15.0,6.0,40.0,6.0,40.0,415.0,1891.0,911.0,17.0,12.0,9.0,8.0,9.0,481.0,55.0,Match Report,0.0,0.0,0.0,10.0,10.0,1.0,18.0,7.0,4.0,0.0,0.0,0.0,53.0,12.0,18.0,40.0,Match Report
2023-04-26,20:00,Matchweek 33,Wed,Away,L,1.0,4.0,Manchester City,0.5,2.5,48.0,53482.0,Martin Ødegaard,4-3-3,4-3-3,Michael Oliver,Match Report,,1.0,8.0,2.0,25.0,0.13,0.5,18.0,1.0,0.0,0.0,0.5,0.5,0.06,0.5,0.5,Match Report,9.0,4.0,5.0,55.6,0.0,2.6,-1.4,0.0,0.0,0.0,0.0,2.0,15.0,13.3,28.0,2.0,39.3,37.3,6.0,66.7,47.0,3.0,0.0,0.0,0.0,4.5,Match Report,400.0,481.0,83.2,7021.0,2086.0,173.0,194.0,89.2,196.0,216.0,90.7,30.0,60.0,50.0,1.0,0.3,0.5,5.0,27.0,5.0,0.0,30.0,Match Report,13.0,9.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,10.0,4.0,4.0,4.0,2.0,4.0,11.0,36.4,7.0,8.0,2.0,6.0,5.0,15.0,13.0,0.0,Match Report,48.0,549.0,71.0,212.0,258.0,88.0,18.0,549.0,15.0,9.0,60.0,3.0,20.0,367.0,1807.0,850.0,11.0,9.0,5.0,8.0,8.0,398.0,30.0,Match Report,1.0,0.0,0.0,13.0,11.0,1.0,8.0,5.0,4.0,0.0,0.0,0.0,41.0,12.0,15.0,44.4,Match Report
2023-04-21,20:00,Matchweek 32,Fri,Home,D,3.0,3.0,Southampton,2.4,1.3,74.0,60175.0,Martin Ødegaard,4-3-3,4-4-2,Simon Hooper,Match Report,,3.0,25.0,5.0,20.0,0.12,0.6,15.3,0.0,0.0,0.0,2.4,2.4,0.1,0.6,0.6,Match Report,6.0,3.0,3.0,50.0,0.0,1.6,-1.4,0.0,0.0,0.0,0.0,1.0,5.0,20.0,24.0,3.0,20.8,21.8,3.0,0.0,21.7,3.0,0.0,0.0,3.0,27.2,Match Report,611.0,729.0,83.8,10793.0,3277.0,257.0,291.0,88.3,280.0,315.0,88.9,58.0,88.0,65.9,2.0,2.1,2.1,19.0,82.0,27.0,6.0,91.0,Match Report,46.0,35.0,1.0,3.0,6.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,Match Report,17.0,10.0,8.0,5.0,4.0,6.0,18.0,33.3,12.0,5.0,0.0,5.0,4.0,21.0,4.0,1.0,Match Report,74.0,821.0,31.0,148.0,353.0,325.0,68.0,821.0,27.0,11.0,40.7,12.0,44.4,526.0,2958.0,1656.0,33.0,16.0,11.0,12.0,10.0,606.0,89.0,Match Report,1.0,0.0,0.0,10.0,14.0,1.0,30.0,4.0,10.0,0.0,0.0,0.0,62.0,15.0,11.0,57.7,Match Report
2023-04-16,14:00,Matchweek 31,Sun,Away,D,2.0,2.0,West Ham,2.7,1.8,70.0,62481.0,Martin Ødegaard,4-3-3,4-3-3,David Coote,Match Report,,2.0,10.0,5.0,50.0,0.2,0.4,13.9,0.0,0.0,1.0,2.7,2.0,0.2,-0.7,0.0,Match Report,3.0,2.0,1.0,66.7,0.0,1.8,-0.2,1.0,1.0,0.0,0.0,2.0,6.0,33.3,33.0,4.0,15.2,26.5,9.0,11.1,27.4,15.0,0.0,0.0,1.0,19.0,Match Report,547.0,643.0,85.1,9550.0,3029.0,241.0,267.0,90.3,262.0,294.0,89.1,41.0,67.0,61.2,2.0,1.7,1.5,6.0,39.0,9.0,2.0,50.0,Match Report,18.0,9.0,3.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Match Report,13.0,9.0,6.0,6.0,1.0,8.0,14.0,57.1,6.0,14.0,7.0,7.0,3.0,16.0,25.0,0.0,Match Report,70.0,742.0,77.0,253.0,301.0,194.0,21.0,741.0,21.0,11.0,52.4,10.0,47.6,472.0,2499.0,1373.0,14.0,19.0,2.0,10.0,7.0,544.0,49.0,Match Report,2.0,0.0,0.0,8.0,9.0,1.0,17.0,3.0,9.0,0.0,1.0,0.0,43.0,19.0,23.0,45.2,Match Report
2023-04-09,16:30,Matchweek 30,Sun,Away,D,2.0,2.0,Liverpool,1.4,3.9,41.0,53267.0,Martin Ødegaard,4-3-3,4-3-3,Paul Tierney,Match Report,,2.0,9.0,5.0,55.6,0.22,0.4,15.7,0.0,0.0,0.0,1.4,1.4,0.16,0.6,0.6,Match Report,6.0,2.0,4.0,66.7,0.0,2.7,0.7,1.0,0.0,0.0,1.0,8.0,25.0,32.0,22.0,2.0,72.7,48.5,11.0,81.8,59.1,19.0,0.0,0.0,1.0,11.8,Match Report,301.0,399.0,75.4,5688.0,2357.0,142.0,161.0,88.2,114.0,137.0,83.2,38.0,80.0,47.5,1.0,1.2,0.7,6.0,32.0,5.0,1.0,27.0,Match Report,16.0,12.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Match Report,21.0,11.0,11.0,7.0,3.0,8.0,12.0,66.7,4.0,15.0,5.0,10.0,10.0,31.0,29.0,1.0,Match Report,41.0,542.0,91.0,204.0,215.0,128.0,19.0,542.0,35.0,17.0,48.6,13.0,37.1,265.0,1353.0,726.0,18.0,12.0,9.0,18.0,9.0,297.0,27.0,Match Report,4.0,0.0,0.0,11.0,10.0,2.0,11.0,10.0,11.0,0.0,1.0,0.0,62.0,13.0,14.0,48.1,Match Report
2023-04-01,15:00,Matchweek 29,Sat,Home,W,4.0,1.0,Leeds United,3.8,0.7,66.0,60283.0,Martin Ødegaard,4-3-3,4-3-3,Darren England,Match Report,,4.0,12.0,4.0,33.3,0.25,0.75,13.9,0.0,1.0,1.0,3.8,3.0,0.25,0.2,0.0,Match Report,5.0,1.0,4.0,80.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,9.0,22.2,17.0,2.0,41.2,33.5,4.0,50.0,47.8,9.0,0.0,0.0,0.0,10.0,Match Report,564.0,668.0,84.4,9661.0,2894.0,258.0,292.0,88.4,240.0,261.0,92.0,52.0,76.0,68.4,3.0,2.8,1.8,9.0,41.0,7.0,3.0,45.0,Match Report,23.0,16.0,2.0,3.0,1.0,1.0,0.0,8.0,5.0,0.0,2.0,0.0,1.0,0.0,Match Report,15.0,9.0,6.0,8.0,1.0,6.0,12.0,50.0,6.0,12.0,1.0,11.0,8.0,23.0,17.0,0.0,Match Report,66.0,784.0,52.0,194.0,385.0,208.0,28.0,783.0,32.0,13.0,40.6,13.0,40.6,560.0,2511.0,1308.0,15.0,19.0,9.0,12.0,8.0,558.0,45.0,Match Report,0.0,0.0,0.0,11.0,12.0,5.0,11.0,8.0,9.0,1.0,0.0,0.0,54.0,20.0,12.0,62.5,Match Report
2023-03-19,14:00,Matchweek 28,Sun,Home,W,4.0,1.0,Crystal Palace,1.6,0.8,62.0,60247.0,Martin Ødegaard,4-3-3,4-2-3-1,Stuart Attwell,Match Report,,4.0,15.0,5.0,33.3,0.27,0.8,16.4,0.0,0.0,0.0,1.6,1.6,0.1,2.4,2.4,Match Report,5.0,1.0,4.0,80.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,4.0,10.0,40.0,24.0,1.0,37.5,35.9,3.0,33.3,32.3,8.0,0.0,0.0,1.0,23.0,Match Report,528.0,629.0,83.9,9028.0,2999.0,247.0,278.0,88.8,234.0,257.0,91.1,39.0,66.0,59.1,4.0,1.4,1.6,12.0,57.0,12.0,0.0,63.0,Match Report,27.0,20.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,Match Report,15.0,9.0,4.0,7.0,4.0,8.0,12.0,66.7,4.0,14.0,3.0,11.0,4.0,19.0,11.0,0.0,Match Report,62.0,738.0,48.0,171.0,333.0,242.0,40.0,738.0,21.0,7.0,33.3,10.0,47.6,465.0,2161.0,1108.0,18.0,13.0,10.0,10.0,8.0,525.0,62.0,Match Report,0.0,0.0,0.0,8.0,10.0,2.0,25.0,4.0,9.0,0.0,0.0,0.0,60.0,18.0,11.0,62.1,Match Report
2023-03-12,14:00,Matchweek 27,Sun,Away,W,3.0,0.0,Fulham,2.3,0.8,55.0,24426.0,Martin Ødegaard,4-3-3,4-2-3-1,David Coote,Match Report,,3.0,15.0,7.0,46.7,0.2,0.43,15.2,1.0,0.0,0.0,2.3,2.3,0.16,0.7,0.7,Match Report,2.0,0.0,2.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,10.0,10.0,22.0,7.0,27.3,30.3,6.0,66.7,52.8,16.0,0.0,0.0,2.0,13.7,Match Report,487.0,578.0,84.3,7476.0,2296.0,254.0,274.0,92.7,177.0,195.0,90.8,34.0,71.0,47.9,3.0,2.3,1.3,12.0,28.0,14.0,3.0,47.0,Match Report,28.0,20.0,2.0,4.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,Match Report,20.0,14.0,11.0,8.0,1.0,11.0,21.0,52.4,10.0,11.0,4.0,7.0,5.0,25.0,17.0,1.0,Match Report,55.0,668.0,63.0,206.0,311.0,156.0,28.0,668.0,19.0,14.0,73.7,4.0,21.1,493.0,2120.0,1025.0,17.0,15.0,4.0,12.0,10.0,482.0,47.0,Match Report,1.0,0.0,0.0,9.0,10.0,2.0,18.0,5.0,14.0,0.0,0.0,0.0,55.0,11.0,16.0,40.7,Match Report
2023-03-04,15:00,Matchweek 26,Sat,Home,W,3.0,2.0,Bournemouth,2.1,1.3,79.0,60222.0,Martin Ødegaard,4-3-3,5-4-1,Chris Kavanagh,Match Report,,3.0,31.0,9.0,29.0,0.1,0.33,18.1,2.0,0.0,0.0,2.1,2.1,0.07,0.9,0.9,Match Report,4.0,2.0,2.0,50.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,6.7,23.1,1.0,0.0,19.0,5.0,0.0,0.0,4.0,40.0,Match Report,675.0,801.0,84.3,9697.0,2776.0,402.0,445.0,90.3,212.0,246.0,86.2,30.0,51.0,58.8,2.0,1.6,1.9,25.0,75.0,29.0,3.0,107.0,Match Report,55.0,42.0,3.0,4.0,4.0,2.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,Match Report,17.0,10.0,4.0,6.0,7.0,13.0,17.0,76.5,4.0,6.0,0.0,6.0,2.0,19.0,5.0,0.0,Match Report,79.0,891.0,18.0,81.0,336.0,479.0,73.0,891.0,28.0,16.0,57.1,7.0,25.0,654.0,4037.0,2102.0,43.0,37.0,11.0,11.0,9.0,669.0,106.0,Match Report,0.0,0.0,0.0,6.0,8.0,0.0,48.0,2.0,10.0,0.0,0.0,0.0,63.0,19.0,15.0,55.9,Match Report
2023-03-01,19:45,Matchweek 7,Wed,Home,W,4.0,0.0,Everton,2.4,1.2,73.0,60213.0,Martin Ødegaard,4-3-3,4-5-1,Michael Oliver,Match Report,,4.0,15.0,5.0,33.3,0.27,0.8,12.9,0.0,0.0,0.0,2.4,2.4,0.16,1.6,1.6,Match Report,5.0,0.0,5.0,100.0,1.0,2.1,2.1,0.0,0.0,0.0,0.0,1.0,3.0,33.3,20.0,5.0,15.0,26.8,5.0,0.0,14.6,6.0,0.0,0.0,2.0,21.0,Match Report,681.0,794.0,85.8,11598.0,3384.0,315.0,344.0,91.6,288.0,326.0,88.3,63.0,84.0,75.0,4.0,2.0,1.9,11.0,63.0,14.0,1.0,64.0,Match Report,25.0,20.0,1.0,0.0,3.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,Match Report,7.0,7.0,1.0,4.0,2.0,2.0,12.0,16.7,10.0,9.0,1.0,8.0,7.0,14.0,10.0,0.0,Match Report,73.0,878.0,41.0,179.0,449.0,254.0,31.0,878.0,9.0,6.0,66.7,1.0,11.1,567.0,2831.0,1554.0,22.0,16.0,2.0,18.0,11.0,676.0,64.0,Match Report,0.0,0.0,0.0,5.0,12.0,4.0,15.0,7.0,7.0,0.0,0.0,0.0,55.0,11.0,15.0,42.3,Match Report
2023-02-25,15:00,Matchweek 25,Sat,Away,W,1.0,0.0,Leicester City,0.7,0.0,65.0,32227.0,Oleksandr Zinchenko,4-3-3,4-3-3,Craig Pawson,Match Report,,1.0,10.0,2.0,20.0,0.1,0.5,19.4,1.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3,Match Report,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.5,25.0,5.0,24.0,28.3,5.0,40.0,37.2,4.0,0.0,0.0,1.0,15.5,Match Report,524.0,654.0,80.1,8937.0,2854.0,241.0,272.0,88.6,216.0,258.0,83.7,48.0,76.0,63.2,1.0,0.5,0.7,8.0,45.0,16.0,0.0,65.0,Match Report,20.0,18.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,11.0,6.0,6.0,3.0,2.0,3.0,15.0,20.0,12.0,10.0,0.0,10.0,6.0,17.0,11.0,0.0,Match Report,65.0,733.0,35.0,176.0,317.0,245.0,26.0,733.0,17.0,10.0,58.8,3.0,17.6,407.0,2129.0,1094.0,20.0,16.0,6.0,15.0,9.0,519.0,65.0,Match Report,1.0,0.0,0.0,9.0,13.0,4.0,15.0,6.0,6.0,0.0,0.0,0.0,57.0,18.0,16.0,52.9,Match Report
